url,min,max,Listing_Count,Max_Pages
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41100&list_price_max=41149,41100,41149.0,655.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41150&list_price_max=41199,41150,41199.0,834.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41200&list_price_max=41224,41200,41224.0,418.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41225&list_price_max=41249,41225,41249.0,422.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41250&list_price_max=41299,41250,41299.0,964.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41300&list_price_max=41349,41300,41349.0,736.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41350&list_price_max=41399,41350,41399.0,874.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41400&list_price_max=41449,41400,41449.0,960.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41450&list_price_max=41474,41450,41474.0,430.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41475&list_price_max=41489,41475,41489.0,466.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41490&list_price_max=41499,41490,41499.0,1847.0,8.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41500&list_price_max=41549,41500,41549.0,1727.0,7.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41550&list_price_max=41574,41550,41574.0,474.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41575&list_price_max=41589,41575,41589.0,345.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41590&list_price_max=41594,41590,41594.0,1310.0,6.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41595&list_price_max=41599,41595,41599.0,197.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41600&list_price_max=41649,41600,41649.0,783.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41650&list_price_max=41699,41650,41699.0,986.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41700&list_price_max=41724,41700,41724.0,439.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41725&list_price_max=41739,41725,41739.0,240.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41740&list_price_max=41749,41740,41749.0,225.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41750&list_price_max=41799,41750,41799.0,1230.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41800&list_price_max=41849,41800,41849.0,1455.0,6.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41850&list_price_max=41874,41850,41874.0,484.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41875&list_price_max=41899,41875,41899.0,1100.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41900&list_price_max=41939,41900,41939.0,1510.0,7.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41940&list_price_max=41949,41940,41949.0,405.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41950&list_price_max=41974,41950,41974.0,817.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41975&list_price_max=41984,41975,41984.0,633.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41985&list_price_max=41989,41985,41989.0,875.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41990&list_price_max=41990,41990,41990.0,2322.0,10.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41991&list_price_max=41991,41991,41991.0,419.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41992&list_price_max=41993,41992,41993.0,160.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41994&list_price_max=41994,41994,41994.0,102.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41995&list_price_max=41995,41995,41995.0,1570.0,7.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41996&list_price_max=41998,41996,41998.0,1232.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=41999&list_price_max=41999,41999,41999.0,2113.0,9.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42000&list_price_max=42049,42000,42049.0,1721.0,7.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42050&list_price_max=42099,42050,42099.0,747.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42100&list_price_max=42149,42100,42149.0,802.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42150&list_price_max=42199,42150,42199.0,832.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42200&list_price_max=42224,42200,42224.0,528.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42225&list_price_max=42249,42225,42249.0,982.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42250&list_price_max=42299,42250,42299.0,980.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42300&list_price_max=42349,42300,42349.0,869.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42350&list_price_max=42399,42350,42399.0,954.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42400&list_price_max=42449,42400,42449.0,,
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42450&list_price_max=42474,42450,42474.0,,
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42475&list_price_max=42489,42475,42489.0,,
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42490&list_price_max=42499,42490,42499.0,,
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42500&list_price_max=42549,42500,42549.0,,
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42550&list_price_max=42574,42550,42574.0,,
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42575&list_price_max=42589,42575,42589.0,,
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42590&list_price_max=42594,42590,42594.0,,
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42595&list_price_max=42599,42595,42599.0,,
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42600&list_price_max=42649,42600,42649.0,,
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42650&list_price_max=42699,42650,42699.0,875.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42700&list_price_max=42724,42700,42724.0,439.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42725&list_price_max=42739,42725,42739.0,229.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42740&list_price_max=42749,42740,42749.0,215.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42750&list_price_max=42799,42750,42799.0,1233.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42800&list_price_max=42849,42800,42849.0,1492.0,6.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42850&list_price_max=42874,42850,42874.0,690.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42875&list_price_max=42899,42875,42899.0,1081.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42900&list_price_max=42939,42900,42939.0,1421.0,6.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42940&list_price_max=42949,42940,42949.0,274.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42950&list_price_max=42974,42950,42974.0,778.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42975&list_price_max=42984,42975,42984.0,592.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42985&list_price_max=42989,42985,42989.0,850.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42990&list_price_max=42990,42990,42990.0,1664.0,7.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42991&list_price_max=42991,42991,42991.0,437.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42992&list_price_max=42993,42992,42993.0,159.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42994&list_price_max=42994,42994,42994.0,106.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42995&list_price_max=42995,42995,42995.0,1707.0,7.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42996&list_price_max=42998,42996,42998.0,1153.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=42999&list_price_max=42999,42999,42999.0,2521.0,11.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43000&list_price_max=43049,43000,43049.0,2065.0,9.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43050&list_price_max=43099,43050,43099.0,577.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43100&list_price_max=43149,43100,43149.0,720.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43150&list_price_max=43199,43150,43199.0,761.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43200&list_price_max=43224,43200,43224.0,371.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43225&list_price_max=43249,43225,43249.0,431.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43250&list_price_max=43299,43250,43299.0,1013.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43300&list_price_max=43349,43300,43349.0,874.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43350&list_price_max=43399,43350,43399.0,838.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43400&list_price_max=43449,43400,43449.0,920.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43450&list_price_max=43474,43450,43474.0,477.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43475&list_price_max=43489,43475,43489.0,417.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43490&list_price_max=43499,43490,43499.0,2071.0,9.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43500&list_price_max=43549,43500,43549.0,1550.0,7.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43550&list_price_max=43574,43550,43574.0,497.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43575&list_price_max=43589,43575,43589.0,345.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43590&list_price_max=43594,43590,43594.0,1129.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43595&list_price_max=43599,43595,43599.0,268.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43600&list_price_max=43649,43600,43649.0,878.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43650&list_price_max=43699,43650,43699.0,856.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43700&list_price_max=43724,43700,43724.0,400.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43725&list_price_max=43739,43725,43739.0,230.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43740&list_price_max=43749,43740,43749.0,270.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43750&list_price_max=43799,43750,43799.0,1257.0,6.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43800&list_price_max=43849,43800,43849.0,907.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43850&list_price_max=43874,43850,43874.0,536.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43875&list_price_max=43899,43875,43899.0,1068.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43900&list_price_max=43939,43900,43939.0,1338.0,6.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43940&list_price_max=43949,43940,43949.0,228.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43950&list_price_max=43974,43950,43974.0,756.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43975&list_price_max=43984,43975,43984.0,742.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43985&list_price_max=43989,43985,43989.0,740.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43990&list_price_max=43990,43990,43990.0,1659.0,7.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43991&list_price_max=43991,43991,43991.0,392.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43992&list_price_max=43993,43992,43993.0,152.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43994&list_price_max=43994,43994,43994.0,106.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43995&list_price_max=43995,43995,43995.0,1502.0,7.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43996&list_price_max=43998,43996,43998.0,951.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=43999&list_price_max=43999,43999,43999.0,1949.0,8.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44000&list_price_max=44049,44000,44049.0,1526.0,7.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44050&list_price_max=44099,44050,44099.0,624.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44100&list_price_max=44149,44100,44149.0,715.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44150&list_price_max=44199,44150,44199.0,788.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44200&list_price_max=44224,44200,44224.0,438.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44225&list_price_max=44249,44225,44249.0,451.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44250&list_price_max=44299,44250,44299.0,854.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44300&list_price_max=44349,44300,44349.0,892.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44350&list_price_max=44399,44350,44399.0,1338.0,6.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44400&list_price_max=44449,44400,44449.0,1051.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44450&list_price_max=44474,44450,44474.0,377.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44475&list_price_max=44489,44475,44489.0,375.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44490&list_price_max=44499,44490,44499.0,1986.0,8.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44500&list_price_max=44549,44500,44549.0,1710.0,7.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44550&list_price_max=44574,44550,44574.0,398.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44575&list_price_max=44589,44575,44589.0,305.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44590&list_price_max=44594,44590,44594.0,746.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44595&list_price_max=44599,44595,44599.0,214.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44600&list_price_max=44649,44600,44649.0,1041.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44650&list_price_max=44699,44650,44699.0,1167.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44700&list_price_max=44724,44700,44724.0,484.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44725&list_price_max=44739,44725,44739.0,226.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44740&list_price_max=44749,44740,44749.0,236.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44750&list_price_max=44799,44750,44799.0,1178.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44800&list_price_max=44849,44800,44849.0,1127.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44850&list_price_max=44874,44850,44874.0,567.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44875&list_price_max=44899,44875,44899.0,1102.0,5.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44900&list_price_max=44939,44900,44939.0,1378.0,6.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44940&list_price_max=44949,44940,44949.0,312.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44950&list_price_max=44974,44950,44974.0,984.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44975&list_price_max=44984,44975,44984.0,592.0,3.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44985&list_price_max=44989,44985,44989.0,930.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44990&list_price_max=44990,44990,44990.0,1494.0,6.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44991&list_price_max=44991,44991,44991.0,402.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44992&list_price_max=44993,44992,44993.0,147.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44994&list_price_max=44994,44994,44994.0,111.0,1.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44995&list_price_max=44995,44995,44995.0,1533.0,7.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44996&list_price_max=44998,44996,44998.0,993.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=44999&list_price_max=44999,44999,44999.0,1903.0,8.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=45000&list_price_max=45049,45000,45049.0,2136.0,9.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=45050&list_price_max=45099,45050,45099.0,809.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=45100&list_price_max=45149,45100,45149.0,858.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=45150&list_price_max=45199,45150,45199.0,750.0,4.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=45200&list_price_max=45224,45200,45224.0,488.0,2.0
https://www.cars.com/shopping/results/?page_size=10&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=45225&list_price_max=45249,45225,45249.0,449.0,2.0
