Unnamed: 0,zipcode,cbsa,radius,URL_end,Listing_Count,Max_Pages,random,Listing_Count_old
8206,93924,41500.0,13.0,&rd=10&zc=93924,0.0,0,0.5543427075112665,973
8207,60481,16980.0,11.0,&rd=8&zc=60481,260.0,3,0.5543688484519074,299
8208,30132,12060.0,8.0,&rd=6&zc=30132,908.0,5,0.5544667626673571,754
8209,46303,16980.0,6.0,&rd=4&zc=46303,,2,0.5544858678288989,196
8210,48093,19820.0,2.0,&rd=2&zc=48093,1064.0,5,0.5546222222909012,1240
8211,20899,47900.0,0.170454545,&rd=1&zc=20899,2609.0,5,0.5546354214442495,3838
8212,55360,33460.0,7.0,&rd=5&zc=55360,0.0,0,0.5547640212397278,190
8213,1201,38340.0,8.0,&rd=6&zc=01201,160.0,2,0.5549201155316963,174
8214,12780,39100.0,5.0,&rd=4&zc=12780,,2,0.554925056481416,133
8215,39657,32620.0,17.0,&rd=13&zc=39657,25.0,1,0.555068914397377,257
8216,99003,44060.0,10.0,&rd=8&zc=99003,479.0,5,0.5550888698157687,497
8217,70456,25220.0,5.0,&rd=4&zc=70456,160.0,2,0.5552989682045157,148
8218,11790,35620.0,4.0,&rd=3&zc=11790,0.0,0,0.5553288593923806,2201
8219,7438,35620.0,7.0,&rd=5&zc=07438,0.0,0,0.5553304459983668,164
8220,47401,14020.0,8.0,&rd=6&zc=47401,1139.0,5,0.5553849754948087,1177
8221,84324,36260.0,7.0,&rd=5&zc=84324,180.0,2,0.5556218328137137,188
8222,18976,37980.0,3.0,&rd=2&zc=18976,427.0,5,0.5557428018566201,949
8223,71106,43340.0,6.0,&rd=4&zc=71106,1484.0,5,0.5558264561981386,1510
8224,89166,29820.0,45.0,&rd=34&zc=89166&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,2164.0,5,0.5558840919966058,2184
8225,59847,33540.0,22.0,&rd=16&zc=59847,1019.0,5,0.5558994692340535,1048
8226,93433,42020.0,1.0,&rd=1&zc=93433,27.0,1,0.5559409149378658,27
8227,15626,38300.0,3.0,&rd=2&zc=15626,46.0,1,0.5560163749554797,46
8228,18237,39060.0,5.0,&rd=4&zc=18237,93.0,1,0.556186343988843,93
8229,37846,28940.0,12.0,&rd=9&zc=37846,0.0,0,0.5562500557513418,201
8230,81244,15860.0,10.0,&rd=8&zc=81244,166.0,2,0.5562597019205301,184
8231,29418,16700.0,4.0,&rd=3&zc=29418,332.0,4,0.5562817078312114,804
8232,24501,31340.0,7.0,&rd=5&zc=24501,78.0,1,0.5563265741170762,209
8233,76177,19100.0,7.0,&rd=5&zc=76177,575.0,6,0.5564093888404226,535
8234,85255,38060.0,6.0,&rd=4&zc=85255&clrId=27124,548.0,6,0.5564497831338286,565
8235,55372,33460.0,9.0,&rd=7&zc=55372&clrId=27127,549.0,6,0.5565471868849182,1072
8236,77084,26420.0,4.0,&rd=3&zc=77084,102.0,2,0.5566194557907066,2075
8237,79707,33260.0,7.0,&rd=5&zc=79707,2698.0,5,0.5567521141942811,2626
8238,62421,99999.0,11.0,&rd=8&zc=62421,3.0,1,0.5568043301313244,3
8239,30318,12060.0,4.0,&rd=3&zc=30318,,2,0.5568293404648741,198
8240,33870,42700.0,10.0,&rd=8&zc=33870,,4,0.5568487282702317,367
8241,80228,19740.0,3.0,&rd=2&zc=80228,0.0,0,0.5570380169721684,816
8242,20659,15680.0,10.0,&rd=8&zc=20659,144.0,2,0.5570804088184652,144
8243,28458,99999.0,15.0,&rd=11&zc=28458,85.0,1,0.557100871142924,85
8244,87107,10740.0,3.0,&rd=2&zc=87107,604.0,7,0.5571448164213381,1067
8245,77803,17780.0,3.0,&rd=2&zc=77803,0.0,0,0.5571451874617931,558
8246,26501,34060.0,8.0,&rd=6&zc=26501,396.0,4,0.5572177760224256,421
8247,86508,99999.0,42.0,&rd=32&zc=86508,151.0,2,0.557225620181407,147
8248,49423,24340.0,10.0,&rd=8&zc=49423,956.0,5,0.5574785937463234,817
8249,59450,99999.0,23.0,&rd=17&zc=59450,0.0,0,0.5574860441549194,906
8250,16157,35260.0,7.0,&rd=5&zc=16157,154.0,2,0.5576976895268299,186
8251,49660,99999.0,15.0,&rd=11&zc=49660,122.0,2,0.5577926136765617,155
8252,71073,33380.0,5.0,&rd=4&zc=71073,61.0,1,0.5580274584400704,61
8253,27518,39580.0,3.0,&rd=2&zc=27518,1022.0,5,0.5580420061104192,1451
8254,89005,29820.0,40.0,&rd=30&zc=89005&clrId=27133,1670.0,5,0.558095886889884,2027
8255,29630,24860.0,7.0,&rd=5&zc=29630,0.0,0,0.5581166265202497,739
8256,72384,32820.0,11.0,&rd=8&zc=72384,55.0,1,0.5581493486471066,55
8257,76645,99999.0,12.0,&rd=9&zc=76645,138.0,2,0.5583300407906857,145
8258,31331,15260.0,16.0,&rd=12&zc=31331,0.0,0,0.5584838868435922,130
8259,4092,38860.0,5.0,&rd=4&zc=04092,1670.0,5,0.558526512316506,2213
8260,7739,35620.0,2.0,&rd=2&zc=07739,,15,0.5585666984397659,1410
8261,63801,43460.0,13.0,&rd=10&zc=63801,161.0,2,0.5586408365832005,151
8262,95240,44700.0,12.0,&rd=9&zc=95240,2347.0,5,0.5586467539223775,2540
8263,24012,40220.0,6.0,&rd=4&zc=24012,576.0,6,0.5587014820992834,786
8264,91360,37100.0,4.0,&rd=3&zc=91360,383.0,4,0.5587412697515672,963
8265,76691,47380.0,9.0,&rd=7&zc=76691,141.0,2,0.5587619855004831,144
8266,3835,14460.0,6.0,&rd=4&zc=03835,0.0,0,0.5587944309674925,228
8267,85012,38060.0,2.0,&rd=2&zc=85012,4521.0,5,0.558819149078324,4085
8268,54722,20740.0,12.0,&rd=9&zc=54722,251.0,3,0.5588385214347736,246
8269,81047,99999.0,31.0,&rd=23&zc=81047,12.0,1,0.5588699467202877,12
8270,28642,49180.0,7.0,&rd=5&zc=28642,19.0,1,0.5589263847953527,19
8271,54460,99999.0,13.0,&rd=10&zc=54460,75.0,1,0.5589355362639592,75
8272,63052,41180.0,7.0,&rd=5&zc=63052,45.0,1,0.5590041968261841,45
8273,2675,12700.0,4.0,&rd=3&zc=02675,95.0,1,0.5591689117869239,479
8274,98445,42660.0,5.0,&rd=4&zc=98445,482.0,5,0.559448152449354,2449
8275,75032,19100.0,7.0,&rd=5&zc=75032,2244.0,5,0.5594847649047872,2040
8276,59711,99999.0,28.0,&rd=21&zc=59711,105.0,2,0.5595268998468613,174
8277,77036,26420.0,2.0,&rd=2&zc=77036,2354.0,5,0.5597137753519775,2492
8278,31021,20140.0,20.0,&rd=15&zc=31021,406.0,5,0.5597504604635577,418
8279,43516,99999.0,9.0,&rd=7&zc=43516,0.0,0,0.5597529148335866,168
8280,89703,16180.0,7.0,&rd=5&zc=89703,295.0,3,0.5598392567193591,240
8281,95825,40900.0,2.0,&rd=2&zc=95825,2497.0,5,0.5598866348918469,2234
8282,27617,39580.0,3.0,&rd=2&zc=27617,1521.0,5,0.5598953385045132,2172
8283,7735,35620.0,3.0,&rd=2&zc=07735,427.0,5,0.5599050983030613,395
8284,43232,18140.0,3.0,&rd=2&zc=43232,2066.0,5,0.5599102373860332,3825
8285,16858,20180.0,9.0,&rd=7&zc=16858,152.0,2,0.5602008777986246,152
8286,50629,99999.0,10.0,&rd=8&zc=50629,73.0,1,0.5602280867677392,73
8287,1851,14460.0,2.0,&rd=2&zc=01851,705.0,8,0.5602305733314302,728
8288,72204,30780.0,4.0,&rd=3&zc=72204,430.0,5,0.5602346074327762,2957
8289,44601,15940.0,8.0,&rd=6&zc=44601,1114.0,5,0.5604196946641526,1032
8290,27803,40580.0,5.0,&rd=4&zc=27803,181.0,2,0.5604836676676067,206
8291,73521,11060.0,11.0,&rd=8&zc=73521,258.0,3,0.5605134450275079,230
8292,15738,27780.0,8.0,&rd=6&zc=15738,96.0,1,0.5605626209253667,96
8293,85121,38060.0,11.0,&rd=8&zc=85121&clrId=27127,662.0,7,0.5606896129242345,1977
8294,92389,99999.0,20.0,&rd=15&zc=92389,0.0,0,0.5607576167972232,224
8295,66202,28140.0,2.0,&rd=2&zc=66202,2852.0,5,0.560778110473754,2799
8296,32616,,10.0,&rd=8&zc=32616,2.0,1,0.5607912625605158,2
8297,85044,38060.0,3.0,&rd=2&zc=85044&clrId=27123,997.0,5,0.5609323168957268,950
8298,88210,16100.0,36.0,&rd=27&zc=88210,93.0,1,0.5609596922222972,93
8299,78410,18580.0,5.0,&rd=4&zc=78410,958.0,5,0.5610751517078726,903
8300,54301,24580.0,4.0,&rd=3&zc=54301,2212.0,5,0.5611546098615576,3643
8301,91702,31080.0,9.0,&rd=7&zc=91702&clrId=27134,1043.0,5,0.5612105680459069,1516
8302,78251,41700.0,3.0,&rd=2&zc=78251,0.0,0,0.5612134772497505,1135
8303,38343,27180.0,11.0,&rd=8&zc=38343,94.0,1,0.5612321295278978,846
8304,15050,38300.0,7.0,&rd=5&zc=15050,0.0,0,0.5612762912044639,145
8305,55127,33460.0,4.0,&rd=3&zc=55127&clrId=27127,615.0,7,0.5613196095629347,901
8306,62812,99999.0,10.0,&rd=8&zc=62812,31.0,1,0.5613333025422185,31
8307,7764,35620.0,1.0,&rd=1&zc=07764,531.0,6,0.5614106217260849,539
8308,4415,99999.0,64.0,&rd=48&zc=04415,75.0,1,0.5618125734666306,75
8309,62002,41180.0,7.0,&rd=5&zc=62002,165.0,2,0.5618541855289396,1281
8310,6518,35300.0,4.0,&rd=3&zc=06518,480.0,5,0.561872775526768,749
8311,48423,22420.0,9.0,&rd=7&zc=48423,48.0,1,0.5619897830613925,2316
8312,37218,34980.0,6.0,&rd=4&zc=37218,,10,0.561992124495676,961
8313,71203,33740.0,9.0,&rd=7&zc=71203,698.0,7,0.5620342552148471,801
8314,33166,33100.0,3.0,&rd=2&zc=33166,274.0,3,0.5620775762417927,667
8315,50858,99999.0,14.0,&rd=10&zc=50858,73.0,1,0.5621476249341679,73
8316,92507,40140.0,5.0,&rd=4&zc=92507,473.0,5,0.5622907165823288,457
8317,3304,18180.0,6.0,&rd=4&zc=03304,79.0,1,0.5622941869364356,1503
8318,2359,14460.0,5.0,&rd=4&zc=02359,363.0,4,0.5623262510919117,835
8319,55129,33460.0,4.0,&rd=3&zc=55129,18.0,1,0.5625185262193564,18
8320,16823,44300.0,12.0,&rd=9&zc=16823,306.0,4,0.5625230781630547,909
8321,80024,19740.0,13.0,&rd=10&zc=80024&clrId=27127,1322.0,5,0.562646643217953,2049
8322,3062,31700.0,3.0,&rd=2&zc=03062,288.0,3,0.5627109058961185,2675
8323,13413,46540.0,5.0,&rd=4&zc=13413,597.0,6,0.5627481626088444,576
8324,49858,31940.0,13.0,&rd=10&zc=49858,36.0,1,0.5627547568455054,36
8325,10466,35620.0,2.0,&rd=2&zc=10466,1771.0,5,0.5631246581668049,1774
8326,91343,31080.0,2.0,&rd=2&zc=91343,929.0,5,0.5631339106674564,1487
8327,30331,12060.0,7.0,&rd=5&zc=30331,123.0,2,0.5631899278878703,1668
8328,35984,22840.0,12.0,&rd=9&zc=35984,0.0,0,0.5631985643407951,245
8329,44703,15940.0,0.9090909090000001,&rd=1&zc=44703,236.0,3,0.5632329547363449,243
8330,15323,38300.0,10.0,&rd=8&zc=15323,0.0,0,0.5632567334967049,302
8331,75219,19100.0,1.0,&rd=1&zc=75219,41.0,1,0.5632998397326902,41
8332,8097,37980.0,1.0,&rd=1&zc=08097,266.0,3,0.5634440817546109,302
8333,6776,45860.0,9.0,&rd=7&zc=06776,17.0,1,0.5635224854715549,17
8334,90056,31080.0,2.0,&rd=2&zc=90056,501.0,6,0.563553620072444,518
8335,54724,20740.0,12.0,&rd=9&zc=54724,63.0,1,0.5635853740767531,63
8336,6525,35300.0,4.0,&rd=3&zc=06525,300.0,3,0.5636633242261252,549
8337,6249,35980.0,8.0,&rd=6&zc=06249,0.0,0,0.5636694293505613,1247
8338,11101,35620.0,2.0,&rd=2&zc=11101,4022.0,5,0.5637318965730267,3762
8339,63303,41180.0,4.0,&rd=3&zc=63303,23.0,1,0.5637417304187763,2188
8340,80120,19740.0,3.0,&rd=2&zc=80120&clrId=27134,643.0,7,0.5637537860105738,1468
8341,7001,35620.0,2.0,&rd=2&zc=07001,1686.0,5,0.5637559710822011,1754
8342,53507,31540.0,10.0,&rd=8&zc=53507,34.0,1,0.5637966658391078,34
8343,83833,17660.0,13.0,&rd=10&zc=83833,0.0,0,0.5638190209251474,670
8344,77334,26660.0,20.0,&rd=15&zc=77334,374.0,4,0.5638265665708773,343
8345,10989,35620.0,3.0,&rd=2&zc=10989,354.0,4,0.5638582045704248,729
8346,91107,31080.0,9.0,&rd=7&zc=91107&clrId=27123,1515.0,5,0.5639603945197954,1636
8347,18053,10900.0,4.0,&rd=3&zc=18053,7.0,1,0.5639934285835868,7
8348,20602,47900.0,3.0,&rd=2&zc=20602,157.0,2,0.5640046042901817,755
8349,90019,31080.0,2.0,&rd=2&zc=90019,249.0,3,0.5641416040903467,556
8350,14094,15380.0,11.0,&rd=8&zc=14094,1527.0,5,0.5642076281023681,1865
8351,24228,99999.0,8.0,&rd=6&zc=24228,1.0,1,0.5642252163712449,1
8352,37708,34100.0,6.0,&rd=4&zc=37708,0.0,0,0.5643691532800522,125
8353,48730,99999.0,10.0,&rd=8&zc=48730,3.0,1,0.5644188661438566,3
8354,30038,12060.0,5.0,&rd=4&zc=30038,523.0,6,0.564435228693698,478
8355,1082,44140.0,11.0,&rd=8&zc=01082,114.0,2,0.5644416698673238,236
8356,71751,15780.0,12.0,&rd=9&zc=71751,71.0,1,0.5645560121279445,71
8357,50063,19780.0,8.0,&rd=6&zc=50063,32.0,1,0.5645988561887305,769
8358,63049,41180.0,5.0,&rd=4&zc=63049,0.0,0,0.5646003218853763,930
8359,28403,48900.0,4.0,&rd=3&zc=28403,989.0,5,0.5646289782278677,1555
8360,18058,20700.0,8.0,&rd=6&zc=18058,70.0,1,0.5647061765588891,70
8361,11703,35620.0,2.0,&rd=2&zc=11703,575.0,6,0.5647207767426633,568
8362,26753,19060.0,8.0,&rd=6&zc=26753,86.0,1,0.564912563151432,241
8363,28412,48900.0,6.0,&rd=4&zc=28412,36.0,1,0.5649276528211201,437
8364,27858,24780.0,8.0,&rd=6&zc=27858,903.0,5,0.5649533879472348,807
8365,49074,28020.0,3.0,&rd=2&zc=49074,365.0,4,0.5651015436641307,1375
8366,19014,37980.0,3.0,&rd=2&zc=19014,10.0,1,0.5651542063595866,10
8367,84004,39340.0,12.0,&rd=9&zc=84004&clrId=27127,506.0,6,0.5652705584100118,1081
8368,45248,17140.0,4.0,&rd=3&zc=45248,0.0,0,0.5653000980247118,359
8369,78405,18580.0,3.0,&rd=2&zc=78405,0.0,0,0.5653031001362507,163
8370,5736,40860.0,3.0,&rd=2&zc=05736,2.0,1,0.5655228772081813,230
8371,75056,19100.0,4.0,&rd=3&zc=75056,497.0,5,0.5655275294203206,3059
8372,68112,36540.0,7.0,&rd=5&zc=68112,430.0,5,0.5655328018018713,709
8373,20878,47900.0,4.0,&rd=3&zc=20878&clrId=27127,140.0,2,0.5655745603958624,1000
8374,28129,10620.0,6.0,&rd=4&zc=28129,44.0,1,0.5655903412977303,44
8375,22727,47900.0,16.0,&rd=12&zc=22727,108.0,2,0.5656460195618902,777
8376,45891,46780.0,10.0,&rd=8&zc=45891,388.0,4,0.5656489310886118,313
8377,33179,33100.0,2.0,&rd=2&zc=33179,1697.0,5,0.565700847348996,1668
8378,12903,38460.0,2.0,&rd=2&zc=12903,84.0,1,0.5657100854192547,84
8379,97302,41420.0,6.0,&rd=4&zc=97302,319.0,4,0.5657472453826125,1487
8380,51338,43980.0,10.0,&rd=8&zc=51338,7.0,1,0.565780591435658,7
8381,92083,41740.0,3.0,&rd=2&zc=92083,303.0,4,0.5657975956602321,231
8382,85284,38060.0,3.0,&rd=2&zc=85284&clrId=27133,66.0,1,0.5658497785975287,734
8383,56069,33460.0,8.0,&rd=6&zc=56069,0.0,0,0.5661527525787261,668
8384,23113,40060.0,5.0,&rd=4&zc=23113,1511.0,5,0.5662675218485632,1913
8385,5446,15540.0,7.0,&rd=5&zc=05446,22.0,1,0.5663987162942813,612
8386,35503,27530.0,7.0,&rd=5&zc=35503,0.0,0,0.5664836850419921,228
8387,44705,15940.0,3.0,&rd=2&zc=44705,78.0,1,0.5665146588204802,280
8388,62868,99999.0,11.0,&rd=8&zc=62868,3.0,1,0.5666063857724172,3
8389,38501,18260.0,9.0,&rd=7&zc=38501,1870.0,5,0.5668402438439981,1719
8390,45320,99999.0,10.0,&rd=8&zc=45320,21.0,1,0.5668511248422695,21
8391,46408,16980.0,3.0,&rd=2&zc=46408,77.0,1,0.5672412338987588,77
8392,17225,16540.0,8.0,&rd=6&zc=17225,13.0,1,0.5672899003173751,13
8393,39170,27140.0,8.0,&rd=6&zc=39170,31.0,1,0.5673120096743527,31
8394,94805,41860.0,2.0,&rd=2&zc=94805,317.0,4,0.5673389695513514,289
8395,45503,44220.0,4.0,&rd=3&zc=45503,23.0,1,0.5674529461495904,23
8396,71603,38220.0,12.0,&rd=9&zc=71603,376.0,4,0.5674553252974205,345
8397,51109,43580.0,7.0,&rd=5&zc=51109,69.0,1,0.5674615272781015,410
8398,31557,48180.0,9.0,&rd=7&zc=31557,85.0,1,0.5676128915902232,85
8399,16105,35260.0,5.0,&rd=4&zc=16105,561.0,6,0.5676235806167724,587
8400,48081,19820.0,2.0,&rd=2&zc=48081,38.0,1,0.5676306790800849,38
8401,16029,38300.0,0.113636364,&rd=1&zc=16029,91.0,1,0.5677068730360739,112
8402,6105,25540.0,2.0,&rd=2&zc=06105,15.0,1,0.5677673124092635,15
8403,87121,10740.0,17.0,&rd=13&zc=87121&clrId=27134,1590.0,5,0.567901075763415,1667
8404,55128,33460.0,4.0,&rd=3&zc=55128,0.0,0,0.5681357757008385,362
8405,60660,16980.0,2.0,&rd=2&zc=60660,837.0,9,0.5682310374042803,880
8406,99016,44060.0,5.0,&rd=4&zc=99016,219.0,3,0.5683162751689798,185
8407,31210,31420.0,7.0,&rd=5&zc=31210,798.0,8,0.5683773685524863,806
8408,68948,99999.0,14.0,&rd=10&zc=68948,64.0,1,0.5683886930876859,64
8409,18962,37980.0,0.511363636,&rd=1&zc=18962,16.0,1,0.5684389800268782,16
8410,85382,38060.0,3.0,&rd=2&zc=85382&clrId=27123,1013.0,5,0.5684988676252805,983
8411,47922,16980.0,9.0,&rd=7&zc=47922,23.0,1,0.5685284062739357,23
8412,46595,43780.0,9.0,&rd=7&zc=46595,105.0,2,0.5686052446433705,411
8413,50616,99999.0,13.0,&rd=10&zc=50616,295.0,3,0.5686857640485776,311
8414,11968,35620.0,6.0,&rd=4&zc=11968,215.0,3,0.5688579457667067,208
8415,27371,99999.0,11.0,&rd=8&zc=27371,92.0,1,0.569036938308862,109
8416,49336,13660.0,10.0,&rd=8&zc=49336,29.0,1,0.5690497476178714,29
8417,11953,35620.0,3.0,&rd=2&zc=11953,33.0,1,0.5690605887216907,33
8418,63637,22100.0,5.0,&rd=4&zc=63637,0.0,0,0.5692039033674839,120
8419,51031,99999.0,14.0,&rd=10&zc=51031,144.0,2,0.5692214127480286,153
8420,34987,38940.0,10.0,&rd=8&zc=34987,0.0,0,0.5692543987277365,739
8421,29492,16700.0,7.0,&rd=5&zc=29492,0.0,0,0.5693143697995716,251
8422,36104,33860.0,4.0,&rd=3&zc=36104,35.0,1,0.5695096540460176,35
8423,88012,29740.0,29.0,&rd=22&zc=88012,619.0,7,0.5696234095084526,606
8424,7505,35620.0,0.568181818,&rd=1&zc=07505,82.0,1,0.5696983230136261,82
8425,51431,99999.0,8.0,&rd=6&zc=51431,135.0,2,0.5698061561153053,158
8426,21074,12580.0,6.0,&rd=4&zc=21074,314.0,4,0.5698240142833918,320
8427,10573,35620.0,3.0,&rd=2&zc=10573,826.0,9,0.5698579740268794,1587
8428,99156,99999.0,37.0,&rd=28&zc=99156&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,115.0,2,0.5698615136705799,1053
8429,95625,46700.0,7.0,&rd=5&zc=95625,680.0,7,0.5698692531989775,601
8430,92821,31080.0,3.0,&rd=2&zc=92821,41.0,1,0.5698730066354356,269
8431,47944,29200.0,15.0,&rd=11&zc=47944,57.0,1,0.5699075927515345,57
8432,33610,45300.0,5.0,&rd=4&zc=33610&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,338.0,4,0.5699254965206579,1105
8433,94513,41860.0,11.0,&rd=8&zc=94513,350.0,4,0.569946712798656,950
8434,23150,40060.0,6.0,&rd=4&zc=23150,49.0,1,0.5699498368440791,49
8435,32082,27260.0,12.0,&rd=9&zc=32082,,36,0.5700180136034741,3508
8436,53406,39540.0,5.0,&rd=4&zc=53406,1418.0,5,0.5700514049866826,1867
8437,98665,38900.0,5.0,&rd=4&zc=98665,746.0,8,0.5700627222476194,1108
8438,2379,14460.0,4.0,&rd=3&zc=02379,727.0,8,0.5700710777847551,2185
8439,21050,12580.0,6.0,&rd=4&zc=21050,66.0,1,0.5700942729704409,3145
8440,34285,35840.0,3.0,&rd=2&zc=34285,807.0,9,0.5701169172639542,1291
8441,50212,11180.0,13.0,&rd=10&zc=50212,198.0,2,0.5702865915597576,198
8442,48768,99999.0,11.0,&rd=8&zc=48768,251.0,3,0.5703006967222486,810
8443,19070,37980.0,1.0,&rd=1&zc=19070,709.0,8,0.5704483428303726,700
8444,19029,37980.0,3.0,&rd=2&zc=19029,60.0,1,0.5704759632550715,252
8445,19015,37980.0,2.0,&rd=2&zc=19015,10.0,1,0.5704778038726641,10
8446,54963,36780.0,8.0,&rd=6&zc=54963,105.0,2,0.5706017748668051,101
8447,78729,12420.0,2.0,&rd=2&zc=78729,1719.0,5,0.570669765952701,1028
8448,15860,99999.0,13.0,&rd=10&zc=15860,1.0,1,0.5707431602982684,1
8449,59255,99999.0,27.0,&rd=20&zc=59255,0.0,0,0.5708744253793019,124
8450,19803,37980.0,4.0,&rd=3&zc=19803,0.0,0,0.5709007430021791,1665
8451,57401,10100.0,16.0,&rd=12&zc=57401,417.0,5,0.570920059803526,409
8452,6704,35300.0,3.0,&rd=2&zc=06704,235.0,3,0.5709217615136379,527
8453,73098,99999.0,9.0,&rd=7&zc=73098,0.0,0,0.5709495410898235,719
8454,18452,42540.0,2.0,&rd=2&zc=18452,62.0,1,0.5709625502558588,62
8455,28739,11700.0,8.0,&rd=6&zc=28739,745.0,8,0.5710403633450876,992
8456,48188,19820.0,4.0,&rd=3&zc=48188,20.0,1,0.5711792442256892,20
8457,46953,31980.0,12.0,&rd=9&zc=46953,321.0,4,0.5712709004974588,308
8458,15136,38300.0,5.0,&rd=4&zc=15136,358.0,4,0.5712722478403603,549
8459,26726,19060.0,8.0,&rd=6&zc=26726,1.0,1,0.5713338010176374,1
8460,8098,37980.0,7.0,&rd=5&zc=08098,0.0,0,0.5713598372801789,181
8461,57427,10100.0,10.0,&rd=8&zc=57427,299.0,3,0.5713657582846294,409
8462,12303,10580.0,5.0,&rd=4&zc=12303,1398.0,5,0.5713783837232539,1698
8463,10536,35620.0,5.0,&rd=4&zc=10536,510.0,6,0.5713867368793212,487
8464,30415,44340.0,11.0,&rd=8&zc=30415,0.0,0,0.5714448011497235,210
8465,97327,10540.0,11.0,&rd=8&zc=97327,2.0,1,0.5715109423951859,2
8466,64123,28140.0,2.0,&rd=2&zc=64123,70.0,1,0.5715733947434676,70
8467,11422,35620.0,3.0,&rd=2&zc=11422,1346.0,5,0.5716521485619649,2139
8468,34711,36740.0,9.0,&rd=7&zc=34711,2130.0,5,0.5717001253324324,1780
8469,12443,28740.0,4.0,&rd=3&zc=12443,370.0,4,0.5717050247461609,384
8470,59912,28060.0,16.0,&rd=12&zc=59912,598.0,6,0.5718942107144194,789
8471,85326,38060.0,21.0,&rd=16&zc=85326&clrId=27133,444.0,5,0.5719513418587753,898
8472,27526,39580.0,10.0,&rd=8&zc=27526,,7,0.5720639487273496,655
8473,19403,37980.0,5.0,&rd=4&zc=19403,1141.0,5,0.5720975280033742,1602
8474,87326,23700.0,29.0,&rd=22&zc=87326,150.0,2,0.5721425883152975,147
8475,97202,38900.0,3.0,&rd=2&zc=97202,203.0,3,0.5721595158788446,563
8476,10509,35620.0,6.0,&rd=4&zc=10509,625.0,7,0.5722534446532015,939
8477,26003,48540.0,10.0,&rd=8&zc=26003,1258.0,5,0.5722657279497524,1307
8478,29575,34820.0,3.0,&rd=2&zc=29575,72.0,1,0.5723148757777866,72
8479,32832,36740.0,12.0,&rd=9&zc=32832&clrId=27123,342.0,4,0.5723546727008871,1163
8480,98355,16500.0,27.0,&rd=20&zc=98355,0.0,0,0.5724868009695423,530
8481,54009,99999.0,8.0,&rd=6&zc=54009,33.0,1,0.572732878945342,33
8482,43617,45780.0,2.0,&rd=2&zc=43617,1211.0,5,0.5727678701695015,1183
8483,98058,42660.0,6.0,&rd=4&zc=98058,2289.0,5,0.5728393580238802,2479
8484,49030,44780.0,8.0,&rd=6&zc=49030,0.0,0,0.5728510651007864,167
8485,11215,35620.0,1.0,&rd=1&zc=11215,88.0,1,0.5729419584257879,88
8486,59762,99999.0,27.0,&rd=20&zc=59762,0.0,0,0.5730481612819978,107
8487,50701,47940.0,9.0,&rd=7&zc=50701,2403.0,5,0.5731229483034961,2409
8488,47666,99999.0,12.0,&rd=9&zc=47666,236.0,3,0.5731608653439606,355
8489,5744,40860.0,6.0,&rd=4&zc=05744,19.0,1,0.5731672906340854,19
8490,37037,34980.0,11.0,&rd=8&zc=37037,0.0,0,0.573187985924672,502
8491,37760,34100.0,6.0,&rd=4&zc=37760,170.0,2,0.5732030898103346,186
8492,45208,17140.0,2.0,&rd=2&zc=45208,258.0,3,0.5733301774924524,292
8493,34972,36380.0,21.0,&rd=16&zc=34972,12.0,1,0.5733503028619465,12
8494,54022,33460.0,13.0,&rd=10&zc=54022,783.0,8,0.5733763612603071,1038
8495,22554,47900.0,8.0,&rd=6&zc=22554,726.0,8,0.5734052923283052,1016
8496,84045,39340.0,7.0,&rd=5&zc=84045,,16,0.5734934361432749,1569
8497,5482,15540.0,5.0,&rd=4&zc=05482,1095.0,5,0.5735536511911952,1202
8498,99156,99999.0,37.0,&rd=28&zc=99156&clrId=27134,61.0,1,0.5736752159152241,1145
8499,77024,26420.0,4.0,&rd=3&zc=77024,1374.0,5,0.5738494828525232,2420
8500,16415,21500.0,5.0,&rd=4&zc=16415,15.0,1,0.5739127820788651,15
8501,21155,12580.0,5.0,&rd=4&zc=21155,236.0,3,0.5739536533500738,200
8502,46802,23060.0,2.0,&rd=2&zc=46802,142.0,2,0.5739645808398619,152
8503,15147,38300.0,4.0,&rd=3&zc=15147,33.0,1,0.5739657757429366,33
8504,29405,16700.0,4.0,&rd=3&zc=29405,44.0,1,0.5739719951041259,44
8505,7512,35620.0,2.0,&rd=2&zc=07512,,16,0.5741615952000751,1546
8506,57363,33580.0,18.0,&rd=14&zc=57363,280.0,3,0.574186829778567,273
8507,45302,43380.0,9.0,&rd=7&zc=45302,0.0,0,0.5743788951060637,215
8508,86511,99999.0,42.0,&rd=32&zc=86511,150.0,2,0.5744427514683502,147
8509,77627,13140.0,3.0,&rd=2&zc=77627,17.0,1,0.5745812661605469,231
8510,48835,29620.0,11.0,&rd=8&zc=48835,0.0,0,0.5745832920405086,260
8511,61252,44580.0,10.0,&rd=8&zc=61252,185.0,2,0.5745899111739943,184
8512,4911,99999.0,10.0,&rd=8&zc=04911,1.0,1,0.5746110327163476,1
8513,68421,99999.0,13.0,&rd=10&zc=68421,57.0,1,0.5747061754579332,57
8514,18344,20700.0,3.0,&rd=2&zc=18344,250.0,3,0.5747270489823424,282
