zipcode,cbsa,radius,URL_end,Listing_Count,Max_Pages,random
64048,28140.0,7.0,&rd=7&zc=64048,60,1,0.9189582521223845
34996,38940.0,3.0,&rd=3&zc=34996,94,1,0.9189749623934222
18063,10900.0,8.0,&rd=8&zc=18063,561,6,0.9190012992590639
7726,35620.0,7.0,&rd=7&zc=07726,2796,28,0.9190353849843619
98360,42660.0,13.0,&rd=13&zc=98360&clrId=27134,1121,12,0.9190532187461704
5472,99999.0,8.0,&rd=8&zc=05472,14,1,0.919064082194566
2127,14460.0,2.0,&rd=2&zc=02127,19,1,0.919104233054161
1775,14460.0,4.0,&rd=4&zc=01775,174,2,0.919109974219791
48042,19820.0,4.0,&rd=4&zc=48042,16,1,0.9191320820786818
5257,13540.0,7.0,&rd=7&zc=05257,120,2,0.9191326620238321
98936,49420.0,21.0,&rd=21&zc=98936,1464,15,0.9192291773365375
90292,31080.0,1.0,&rd=1&zc=90292,30,1,0.9194472787734174
23112,40060.0,7.0,&rd=7&zc=23112,2128,22,0.9194495172682726
24244,28700.0,12.0,&rd=12&zc=24244,161,2,0.9194698633674583
60510,16980.0,5.0,&rd=5&zc=60510,1916,20,0.9196445040037576
47243,31500.0,7.0,&rd=7&zc=47243,121,2,0.9197570948183952
39307,32940.0,9.0,&rd=9&zc=39307,270,3,0.9197650620496852
35810,26620.0,5.0,&rd=5&zc=35810,703,8,0.9197880327800902
74834,36420.0,11.0,&rd=11&zc=74834,623,7,0.9198053468452982
45255,17140.0,4.0,&rd=4&zc=45255,574,6,0.9198770667721607
47909,29200.0,10.0,&rd=10&zc=47909,2624,27,0.9199173913164983
50266,19780.0,5.0,&rd=5&zc=50266,3022,31,0.9201367929427642
32771,36740.0,8.0,&rd=8&zc=32771,4027,41,0.9202140544848717
90003,31080.0,2.0,&rd=2&zc=90003,35,1,0.9202647378413075
58521,13900.0,17.0,&rd=17&zc=58521,1186,12,0.9204256930520536
56111,99999.0,14.0,&rd=14&zc=56111,80,1,0.920482702710416
70094,35380.0,5.0,&rd=5&zc=70094,424,5,0.9204999370077237
56435,14660.0,17.0,&rd=17&zc=56435,85,1,0.9205410151869213
98271,42660.0,7.0,&rd=7&zc=98271,783,8,0.9205612286249295
36830,12220.0,15.0,&rd=15&zc=36830,1361,14,0.9206105257549441
56330,33460.0,7.0,&rd=7&zc=56330,237,3,0.9206464514314282
73539,11060.0,9.0,&rd=9&zc=73539,230,3,0.9206474558889531
85382,38060.0,3.0,&rd=3&zc=85382&clrId=27133,756,8,0.920693319331817
13339,11220.0,12.0,&rd=12&zc=13339,229,3,0.9208850842430018
29511,34820.0,8.0,&rd=8&zc=29511,297,3,0.9209327801251475
27873,48980.0,10.0,&rd=10&zc=27873,81,1,0.9210321962655138
71075,33380.0,5.0,&rd=5&zc=71075,36,1,0.9210496279473486
53072,33340.0,7.0,&rd=7&zc=53072,3618,37,0.9210608096779628
15701,26860.0,10.0,&rd=10&zc=15701,430,5,0.9213841150622774
94542,41860.0,3.0,&rd=3&zc=94542,1168,12,0.921507645510219
19030,37980.0,3.0,&rd=3&zc=19030,1749,18,0.9215121870705651
97219,38900.0,3.0,&rd=3&zc=97219,332,4,0.9218708443625901
63141,41180.0,4.0,&rd=4&zc=63141,2905,30,0.9219531662716168
17545,29540.0,7.0,&rd=7&zc=17545,1874,19,0.9219874620159185
30324,12060.0,2.0,&rd=2&zc=30324,587,6,0.9222160769878034
98320,99999.0,10.0,&rd=10&zc=98320&clrId=27133,0,0,0.9223213243245181
11793,35620.0,6.0,&rd=6&zc=11793&clrId=27123,1689,17,0.9223357887121137
83650,14260.0,45.0,&rd=45&zc=83650&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,1222,13,0.9223465072941601
14464,40380.0,5.0,&rd=5&zc=14464,4,1,0.9223932676745003
6770,35300.0,4.0,&rd=4&zc=06770,923,10,0.922401091210058
17402,49620.0,5.0,&rd=5&zc=17402,790,8,0.9224122193737373
93230,25260.0,15.0,&rd=15&zc=93230,814,9,0.9224438149728843
72122,30780.0,18.0,&rd=18&zc=72122,2714,28,0.9224593145716751
95377,44700.0,12.0,&rd=12&zc=95377,1091,11,0.9224981846250553
59221,99999.0,15.0,&rd=15&zc=59221,89,1,0.9225388754608815
6512,35300.0,4.0,&rd=4&zc=06512,1386,14,0.9225803742264018
33034,33100.0,4.0,&rd=4&zc=33034,1065,11,0.9225923934392063
43719,48540.0,8.0,&rd=8&zc=43719,24,1,0.9227734759217648
18411,42540.0,8.0,&rd=8&zc=18411,1359,14,0.9227769462542926
45244,17140.0,5.0,&rd=5&zc=45244,2510,26,0.9228277461409703
16066,38300.0,3.0,&rd=3&zc=16066,26,1,0.9228341706217913
8823,35620.0,2.0,&rd=2&zc=08823,420,5,0.9228515116499366
26201,99999.0,11.0,&rd=11&zc=26201,117,2,0.9229442394851968
80033,19740.0,3.0,&rd=3&zc=80033,1549,16,0.9229879062249703
57032,43620.0,8.0,&rd=8&zc=57032,2715,28,0.9230529234487096
82723,23940.0,14.0,&rd=14&zc=82723,96,1,0.9230856585292303
43227,18140.0,2.0,&rd=2&zc=43227,995,10,0.9230911287440046
12546,39100.0,9.0,&rd=9&zc=12546,1,1,0.9232236747607158
61840,16580.0,8.0,&rd=8&zc=61840,175,2,0.9232861118112596
42456,99999.0,10.0,&rd=10&zc=42456,325,4,0.9233416529940329
28327,38240.0,12.0,&rd=12&zc=28327,1291,13,0.9234730241125229
72633,25460.0,9.0,&rd=9&zc=72633,17,1,0.9235004432481222
2644,12700.0,5.0,&rd=5&zc=02644,90,1,0.9237111726802291
36038,99999.0,9.0,&rd=9&zc=36038,88,1,0.9238217213396115
88342,10460.0,53.0,&rd=53&zc=88342&clrId=27124,526,6,0.9238681466114742
53517,31540.0,10.0,&rd=10&zc=53517,34,1,0.9239024469126421
21601,20660.0,11.0,&rd=11&zc=21601,1013,11,0.9240417580469953
7033,35620.0,2.0,&rd=2&zc=07033,2140,22,0.9241609382791827
59804,33540.0,11.0,&rd=11&zc=59804,1048,11,0.9242608908763138
47842,45460.0,8.0,&rd=8&zc=47842,2,1,0.9243502915095646
13682,48060.0,6.0,&rd=6&zc=13682,503,6,0.9243802846180457
86047,43320.0,98.0,&rd=98&zc=86047,1456,15,0.9244742043173343
95448,42220.0,15.0,&rd=15&zc=95448,168,2,0.9245145995679501
55901,40340.0,6.0,&rd=6&zc=55901,1726,18,0.9246174674068287
76366,48660.0,18.0,&rd=18&zc=76366,934,10,0.9246726775230953
49618,15620.0,8.0,&rd=8&zc=49618,24,1,0.9247295574724905
86315,39150.0,13.0,&rd=13&zc=86315,1048,11,0.9247672989859342
33327,33100.0,5.0,&rd=5&zc=33327&clrId=27127,628,7,0.9248242448578545
94027,41860.0,2.0,&rd=2&zc=94027,16,1,0.9248733095137399
2632,12700.0,3.0,&rd=3&zc=02632,544,6,0.9249322783086876
83014,27220.0,10.0,&rd=10&zc=83014,303,4,0.9249662110767615
25203,16620.0,8.0,&rd=8&zc=25203,14,1,0.9250294424427308
76103,19100.0,2.0,&rd=2&zc=76103,5,1,0.9250341853858081
48616,40980.0,12.0,&rd=12&zc=48616,278,3,0.9251276886396897
97006,38900.0,3.0,&rd=3&zc=97006,1437,15,0.9251443821611509
44624,99999.0,7.0,&rd=7&zc=44624,9,1,0.9251656818989178
95136,41940.0,2.0,&rd=2&zc=95136,3073,31,0.92519775951347
50597,99999.0,10.0,&rd=10&zc=50597,56,1,0.925206600180908
44131,17460.0,4.0,&rd=4&zc=44131,340,4,0.9254119156584028
78681,12420.0,4.0,&rd=4&zc=78681,784,8,0.9254794896739484
43056,18140.0,11.0,&rd=11&zc=43056,1724,18,0.9254942608454924
13901,13780.0,7.0,&rd=7&zc=13901,1129,12,0.9255106551446685
19380,37980.0,8.0,&rd=8&zc=19380&clrId=27134,1244,13,0.9255253313086036
35055,18980.0,9.0,&rd=9&zc=35055,1192,12,0.9255941509905672
80916,17820.0,3.0,&rd=3&zc=80916,785,8,0.9256023571080362
33316,33100.0,2.0,&rd=2&zc=33316,1046,11,0.9256672738809484
60173,16980.0,3.0,&rd=3&zc=60173&clrId=27123,1652,17,0.9257043418112036
4556,99999.0,4.0,&rd=4&zc=04556,555,6,0.925760707805762
67235,48620.0,4.0,&rd=4&zc=67235,535,6,0.9258333636201558
95660,40900.0,3.0,&rd=3&zc=95660,1108,12,0.9259245121870602
22952,44420.0,9.0,&rd=9&zc=22952,8,1,0.925940985116606
19131,37980.0,2.0,&rd=2&zc=19131,206,3,0.9259421230796885
7721,35620.0,0.9659090909999999,&rd=1&zc=07721,5,1,0.9260392342727478
98837,34180.0,24.0,&rd=24&zc=98837,284,3,0.9260808706893892
48185,19820.0,4.0,&rd=4&zc=48185&clrId=27133,689,7,0.9262008241698216
55448,33460.0,4.0,&rd=4&zc=55448,2391,24,0.9262105944566721
19055,37980.0,2.0,&rd=2&zc=19055,292,3,0.926222367392999
71235,40820.0,11.0,&rd=11&zc=71235,160,2,0.9262413077982515
70656,22860.0,19.0,&rd=19&zc=70656,102,2,0.926288528376954
22211,47900.0,0.9659090909999999,&rd=1&zc=22211,118,2,0.9263022971832281
89005,29820.0,40.0,&rd=40&zc=89005&clrId=27127,2468,25,0.9264010487350718
1602,49340.0,3.0,&rd=3&zc=01602,607,7,0.9265818232489111
75932,99999.0,18.0,&rd=18&zc=75932,3,1,0.9266573943621472
8092,35620.0,5.0,&rd=5&zc=08092,593,6,0.9267550094834816
57103,43620.0,4.0,&rd=4&zc=57103,1571,16,0.9268100273719395
31216,31420.0,7.0,&rd=7&zc=31216,372,4,0.9268430208516629
78104,13300.0,25.0,&rd=25&zc=78104,207,3,0.9268741854032229
77467,20900.0,16.0,&rd=16&zc=77467,84,1,0.9268787062885574
11803,35620.0,2.0,&rd=2&zc=11803,561,6,0.9270468211131602
89447,22280.0,39.0,&rd=39&zc=89447,245,3,0.9270784001684709
15068,38300.0,7.0,&rd=7&zc=15068,57,1,0.9270955745549738
12472,28740.0,3.0,&rd=3&zc=12472,77,1,0.9271590042630176
29202,17900.0,4.0,&rd=4&zc=29202,1293,13,0.9271942882803722
2461,14460.0,2.0,&rd=2&zc=02461,5,1,0.927220215892286
52310,16300.0,14.0,&rd=14&zc=52310,68,1,0.92722799444197
68826,24260.0,12.0,&rd=12&zc=68826,19,1,0.9272506348327917
65584,22780.0,6.0,&rd=6&zc=65584,325,4,0.9273564785240467
54230,31820.0,10.0,&rd=10&zc=54230,92,1,0.9275379935301039
13215,45060.0,5.0,&rd=5&zc=13215,1307,14,0.9275722122490366
78073,41700.0,7.0,&rd=7&zc=78073,520,6,0.9276014947409001
5156,30100.0,9.0,&rd=9&zc=05156,163,2,0.9276390549144014
28387,38240.0,5.0,&rd=5&zc=28387,856,9,0.927656701354621
40041,31140.0,3.0,&rd=3&zc=40041,1068,11,0.9278003105133037
72712,22220.0,11.0,&rd=11&zc=72712,2627,27,0.9278732599317534
68410,99999.0,11.0,&rd=11&zc=68410,221,3,0.9279214552118586
20850,47900.0,5.0,&rd=5&zc=20850&clrId=27127,901,10,0.927940236500568
60525,16980.0,4.0,&rd=4&zc=60525,4020,41,0.9279521289398885
84741,99999.0,78.0,&rd=78&zc=84741,1773,18,0.9279554185103972
20607,47900.0,5.0,&rd=5&zc=20607,115,2,0.9280168362684583
19565,39740.0,5.0,&rd=5&zc=19565,533,6,0.9280616628451143
98328,42660.0,13.0,&rd=13&zc=98328,530,6,0.928144248959377
33913,15980.0,8.0,&rd=8&zc=33913&clrId=27127,996,10,0.9282099072755184
89014,29820.0,3.0,&rd=3&zc=89014,3841,39,0.9282271066611733
70085,35380.0,38.0,&rd=38&zc=70085&clrId=27124,456,5,0.9283824215260152
84754,99999.0,27.0,&rd=27&zc=84754,1,1,0.9284237286622671
62960,37140.0,10.0,&rd=10&zc=62960,283,3,0.9285012512552577
76036,19100.0,6.0,&rd=6&zc=76036,1082,11,0.9285141455598747
94061,41860.0,2.0,&rd=2&zc=94061,623,7,0.9286459817420264
37076,34980.0,7.0,&rd=7&zc=37076,1199,12,0.9286738009800811
22580,99999.0,10.0,&rd=10&zc=22580,381,4,0.9288155441208902
46936,29020.0,8.0,&rd=8&zc=46936,168,2,0.9288176803928708
67344,17700.0,11.0,&rd=11&zc=67344,245,3,0.9292356866396703
12309,10580.0,5.0,&rd=5&zc=12309,2542,26,0.9292451615033736
60020,16980.0,4.0,&rd=4&zc=60020,913,10,0.9293115810829783
68366,36540.0,7.0,&rd=7&zc=68366,59,1,0.9293885653286915
67230,48620.0,3.0,&rd=3&zc=67230,2135,22,0.9295228335954889
29577,34820.0,5.0,&rd=5&zc=29577,289,3,0.9296227462481557
84004,39340.0,12.0,&rd=12&zc=84004&clrId=27133,954,10,0.9297155936538436
46748,23060.0,5.0,&rd=5&zc=46748,103,2,0.9297395436234964
16150,49660.0,7.0,&rd=7&zc=16150,837,9,0.9298911429651923
80221,19740.0,3.0,&rd=3&zc=80221,786,8,0.9298976936050972
54466,49220.0,20.0,&rd=20&zc=54466,585,6,0.9298987707040032
96819,46520.0,5.0,&rd=5&zc=96819,4444,45,0.9300434048449675
77551,26420.0,2.0,&rd=2&zc=77551,437,5,0.930113631483726
19144,37980.0,2.0,&rd=2&zc=19144,42,1,0.9302147009658404
77381,26420.0,3.0,&rd=3&zc=77381,28,1,0.9302212798951185
46055,26900.0,5.0,&rd=5&zc=46055,237,3,0.9303441138384665
38663,99999.0,13.0,&rd=13&zc=38663,160,2,0.9303474788735889
62425,99999.0,8.0,&rd=8&zc=62425,3,1,0.930375488651002
54241,31820.0,10.0,&rd=10&zc=54241,593,6,0.9304970456904196
44609,49660.0,7.0,&rd=7&zc=44609,252,3,0.9305463366497935
32303,45220.0,6.0,&rd=6&zc=32303,1333,14,0.9307287649738479
77045,26420.0,3.0,&rd=3&zc=77045,63,1,0.9308613605419693
39145,27140.0,14.0,&rd=14&zc=39145,19,1,0.930875151126813
79545,45020.0,19.0,&rd=19&zc=79545,85,1,0.9310963187513877
60419,16980.0,2.0,&rd=2&zc=60419,60,1,0.9311128133410548
65251,27620.0,13.0,&rd=13&zc=65251,110,2,0.9311466130860614
45885,47540.0,8.0,&rd=8&zc=45885,308,4,0.9311705901052758
35759,26620.0,4.0,&rd=4&zc=35759,12,1,0.9313266988260275
62874,99999.0,10.0,&rd=10&zc=62874,46,1,0.9313331219857557
6614,14860.0,4.0,&rd=4&zc=06614,2391,24,0.9314013722151646
7436,35620.0,3.0,&rd=3&zc=07436,79,1,0.9314465120276045
78390,18580.0,12.0,&rd=12&zc=78390,20,1,0.9315339184781225
32907,37340.0,5.0,&rd=5&zc=32907,502,6,0.9316584309255062
50317,19780.0,5.0,&rd=5&zc=50317,815,9,0.9316663115152395
37219,34980.0,0.625,&rd=1&zc=37219,73,1,0.9317131246436534
2861,39300.0,2.0,&rd=2&zc=02861,371,4,0.9317185755051217
68923,99999.0,7.0,&rd=7&zc=68923,102,2,0.9318531997224462
15122,38300.0,4.0,&rd=4&zc=15122,492,5,0.9318663481521795
72432,27860.0,12.0,&rd=12&zc=72432,64,1,0.9319236557006227
61547,37900.0,5.0,&rd=5&zc=61547,439,5,0.931972173929244
60970,99999.0,10.0,&rd=10&zc=60970,320,4,0.9320174613828306
28314,22180.0,5.0,&rd=5&zc=28314,1982,20,0.9320453228755206
73110,36420.0,3.0,&rd=3&zc=73110,3076,31,0.9322032458755716
18414,42540.0,8.0,&rd=8&zc=18414,705,8,0.9322474386807088
39530,25060.0,12.0,&rd=12&zc=39530,1175,12,0.9322542609452946
44285,10420.0,11.0,&rd=11&zc=44285,3621,37,0.9323232227107381
84663,39340.0,6.0,&rd=6&zc=84663,234,3,0.9325249952725672
91731,31080.0,2.0,&rd=2&zc=91731,971,10,0.9325584993266617
78666,12420.0,11.0,&rd=11&zc=78666,1040,11,0.9327092631735187
87120,10740.0,10.0,&rd=10&zc=87120&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,992,10,0.9327239514796066
48168,19820.0,7.0,&rd=7&zc=48168&clrId=27127,1111,12,0.9328590062063712
35120,13820.0,7.0,&rd=7&zc=35120,25,1,0.9328600910420626
54021,33460.0,8.0,&rd=8&zc=54021,516,6,0.9328636854839272
14132,15380.0,5.0,&rd=5&zc=14132,234,3,0.932901653894877
68949,99999.0,16.0,&rd=16&zc=68949,279,3,0.9329196937877176
52401,16300.0,2.0,&rd=2&zc=52401,32,1,0.9329206007987411
53080,33340.0,6.0,&rd=6&zc=53080,216,3,0.9329430840359347
76450,99999.0,19.0,&rd=19&zc=76450,58,1,0.9330266234434326
91724,31080.0,2.0,&rd=2&zc=91724,96,1,0.9330291835160373
48302,19820.0,3.0,&rd=3&zc=48302,1333,14,0.9330388088454302
75233,19100.0,2.0,&rd=2&zc=75233,44,1,0.9334049804194356
24014,40220.0,5.0,&rd=5&zc=24014,677,7,0.9335058746757485
25060,13220.0,4.0,&rd=4&zc=25060,88,1,0.9335139515247985
14526,40380.0,4.0,&rd=4&zc=14526,2049,21,0.9335404247562799
66617,45820.0,8.0,&rd=8&zc=66617,184,2,0.9336352758249817
6089,25540.0,2.0,&rd=2&zc=06089,22,1,0.9336767844921547
77541,26420.0,14.0,&rd=14&zc=77541,19,1,0.9338835015171613
43050,34540.0,11.0,&rd=11&zc=43050,607,7,0.9339090977756127
8023,37980.0,4.0,&rd=4&zc=08023,94,1,0.9339234151387266
63112,41180.0,2.0,&rd=2&zc=63112,36,1,0.9339432959928472
93266,25260.0,19.0,&rd=19&zc=93266,525,6,0.9340517921571395
16401,21500.0,9.0,&rd=9&zc=16401,220,3,0.9340729576970991
83644,14260.0,6.0,&rd=6&zc=83644,281,3,0.934115860777088
77018,26420.0,2.0,&rd=2&zc=77018,509,6,0.9341176478541602
90731,31080.0,4.0,&rd=4&zc=90731,112,2,0.9341786247338253
56560,22020.0,21.0,&rd=21&zc=56560,2372,24,0.9343393378418149
60194,16980.0,4.0,&rd=4&zc=60194&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,945,10,0.9343651752682569
23805,40060.0,8.0,&rd=8&zc=23805,65,1,0.9345151453400606
5678,12740.0,3.0,&rd=3&zc=05678,35,1,0.9347299819557533
53532,31540.0,8.0,&rd=8&zc=53532,1789,18,0.9347455011430066
65605,99999.0,19.0,&rd=19&zc=65605,1193,12,0.9347650561193421
70422,25220.0,17.0,&rd=17&zc=70422,1498,15,0.9349564912884021
70549,27660.0,13.0,&rd=13&zc=70549,303,4,0.9350068100440387
85281,38060.0,4.0,&rd=4&zc=85281&clrId=27123,995,10,0.9351874449666907
67010,48620.0,9.0,&rd=9&zc=67010,72,1,0.9352336278518142
22042,47900.0,3.0,&rd=3&zc=22042,1958,20,0.935236916038162
53121,48580.0,9.0,&rd=9&zc=53121,811,9,0.9353876678922046
97146,11820.0,7.0,&rd=7&zc=97146,195,2,0.9354021562606014
48617,99999.0,12.0,&rd=12&zc=48617,28,1,0.9354066825428128
33055,33100.0,2.0,&rd=2&zc=33055,3175,32,0.935447321791415
22134,47900.0,3.0,&rd=3&zc=22134,112,2,0.935484511019577
98101,42660.0,0.852272727,&rd=1&zc=98101,37,1,0.9355791834971422
60169,16980.0,5.0,&rd=5&zc=60169&clrId=27133,863,9,0.9355871772101895
77060,26420.0,3.0,&rd=3&zc=77060,1387,14,0.9355981047800698
38651,32820.0,6.0,&rd=6&zc=38651,418,5,0.9356377908543314
60137,16980.0,5.0,&rd=5&zc=60137&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,940,10,0.9356516068650653
12563,35620.0,4.0,&rd=4&zc=12563,392,4,0.9356896268224806
71241,33740.0,15.0,&rd=15&zc=71241,2,1,0.9358750277582257
1108,44140.0,2.0,&rd=2&zc=01108,243,3,0.9359152406056275
90620,31080.0,3.0,&rd=3&zc=90620,2383,24,0.9360222694930539
95333,32900.0,12.0,&rd=12&zc=95333,26,1,0.9360305386871159
46016,26900.0,3.0,&rd=3&zc=46016,288,3,0.9360845625023131
19538,39740.0,5.0,&rd=5&zc=19538,193,2,0.9361850828568826
30528,99999.0,13.0,&rd=13&zc=30528,650,7,0.9362424125473752
97212,38900.0,2.0,&rd=2&zc=97212,318,4,0.936322407016295
8021,37980.0,4.0,&rd=4&zc=08021,91,1,0.936337097255037
61373,36837.0,7.0,&rd=7&zc=61373,579,6,0.9365139025710333
53185,39540.0,8.0,&rd=8&zc=53185,997,10,0.9365467748114008
43927,48540.0,8.0,&rd=8&zc=43927,25,1,0.9367126447614738
19113,37980.0,0.22727272699999998,&rd=1&zc=19113,37,1,0.936729562810506
49316,24340.0,7.0,&rd=7&zc=49316,576,6,0.936851900659209
49617,45900.0,11.0,&rd=11&zc=49617,98,1,0.9368671525855042
55979,49100.0,9.0,&rd=9&zc=55979,104,2,0.9368708481099617
37329,11940.0,7.0,&rd=7&zc=37329,24,1,0.9368835247724889
65737,99999.0,11.0,&rd=11&zc=65737,438,5,0.9369381695511357
43360,13340.0,8.0,&rd=8&zc=43360,37,1,0.9369805795061439
34219,35840.0,12.0,&rd=12&zc=34219,386,4,0.9370381001294438
91504,31080.0,2.0,&rd=2&zc=91504,59,1,0.9371822324623019
28227,16740.0,6.0,&rd=6&zc=28227&clrId=27134,1276,13,0.9371862100115035
29680,24860.0,6.0,&rd=6&zc=29680,44,1,0.9372007852931524
30263,12060.0,11.0,&rd=11&zc=30263,1789,18,0.937359933701044
33027,33100.0,2.0,&rd=2&zc=33027,1111,12,0.9374989118372894
50659,99999.0,14.0,&rd=14&zc=50659,158,2,0.9375643536403473
33161,33100.0,2.0,&rd=2&zc=33161,906,10,0.9375792198292
74115,46140.0,3.0,&rd=3&zc=74115,17,1,0.9376612215588715
58854,99999.0,40.0,&rd=40&zc=58854,324,4,0.9376760147599112
82450,99999.0,58.0,&rd=58&zc=82450,2,1,0.9378079888476533
98252,42660.0,10.0,&rd=10&zc=98252&clrId=27123,0,0,0.9378862881604679
18351,10900.0,6.0,&rd=6&zc=18351,10,1,0.9379171389878429
6498,25540.0,4.0,&rd=4&zc=06498,762,8,0.9379191186377743
45147,17140.0,6.0,&rd=6&zc=45147&clrId=27133,860,9,0.9379305684492703
53115,48580.0,9.0,&rd=9&zc=53115,811,9,0.9379986449511667
31322,42340.0,7.0,&rd=7&zc=31322,1095,11,0.9380131290661762
78653,12420.0,12.0,&rd=12&zc=78653&clrId=27127,1013,11,0.9380324994642403
90027,31080.0,3.0,&rd=3&zc=90027,1515,16,0.9380765137249446
91745,31080.0,4.0,&rd=4&zc=91745,2146,22,0.9380923290164059
53211,33340.0,3.0,&rd=3&zc=53211,210,3,0.938102124480061
44111,17460.0,3.0,&rd=3&zc=44111,1393,14,0.9381824004219149
10467,35620.0,2.0,&rd=2&zc=10467,910,10,0.9382164280715413
32548,18880.0,10.0,&rd=10&zc=32548,1473,15,0.9382416631295186
19363,37980.0,8.0,&rd=8&zc=19363,72,1,0.938245629857876
26041,48540.0,9.0,&rd=9&zc=26041,226,3,0.9382830626127183
6901,14860.0,0.681818182,&rd=1&zc=06901,619,7,0.9383296476917901
91107,31080.0,9.0,&rd=9&zc=91107&clrId=27127,1337,14,0.938359176128596
46538,47700.0,10.0,&rd=10&zc=46538,568,6,0.938453474893983
19081,37980.0,2.0,&rd=2&zc=19081,717,8,0.9385788740785178
27577,39580.0,10.0,&rd=10&zc=27577,251,3,0.9386204453690791
71377,,22.0,&rd=22&zc=71377,113,2,0.9386723188929007
17045,25420.0,8.0,&rd=8&zc=17045,18,1,0.9388049400102726
30214,12060.0,7.0,&rd=7&zc=30214,1645,17,0.9388110884327894
27262,24660.0,4.0,&rd=4&zc=27262,1541,16,0.9388776126391207
28216,16740.0,6.0,&rd=6&zc=28216,989,10,0.9391790262358519
33702,45300.0,4.0,&rd=4&zc=33702,754,8,0.9391897723591698
95403,42220.0,5.0,&rd=5&zc=95403,1803,19,0.9392222031774986
8003,37980.0,3.0,&rd=3&zc=08003,2177,22,0.9392363115087798
1929,14460.0,4.0,&rd=4&zc=01929,64,1,0.9392772042185666
53528,31540.0,8.0,&rd=8&zc=53528,1251,13,0.9392778725917883
48170,19820.0,7.0,&rd=7&zc=48170&clrId=27124,744,8,0.939456376102028
48228,19820.0,8.0,&rd=8&zc=48228&clrId=27124,758,8,0.93953565665297
92082,41740.0,12.0,&rd=12&zc=92082,2924,30,0.9396563193917609
6416,25540.0,3.0,&rd=3&zc=06416,503,6,0.9396619811961027
8105,37980.0,2.0,&rd=2&zc=08105,68,1,0.9398495245630518
48720,99999.0,6.0,&rd=6&zc=48720,22,1,0.9399089516614119
83624,14260.0,53.0,&rd=53&zc=83624&clrId=27133,885,9,0.9399523000030396
13350,46540.0,6.0,&rd=6&zc=13350,53,1,0.9400700676913819
5842,99999.0,7.0,&rd=7&zc=05842,256,3,0.9401172676619078
48475,99999.0,10.0,&rd=10&zc=48475,258,3,0.940326736806604
91502,31080.0,1.0,&rd=1&zc=91502,127,2,0.9403399378380578
34607,45300.0,8.0,&rd=8&zc=34607,121,2,0.940384179984117
31201,31420.0,4.0,&rd=4&zc=31201,8,1,0.9404468235548328
94080,41860.0,3.0,&rd=3&zc=94080,2409,25,0.9406019161409666
6855,14860.0,2.0,&rd=2&zc=06855,133,2,0.9406076638803895
54770,99999.0,12.0,&rd=12&zc=54770,246,3,0.9406217286518589
77993,47020.0,22.0,&rd=22&zc=77993,108,2,0.9406743875289301
13471,46540.0,11.0,&rd=11&zc=13471,298,3,0.9406882937694775
48635,99999.0,11.0,&rd=11&zc=48635,3,1,0.9407965426764399
70037,35380.0,13.0,&rd=13&zc=70037,2152,22,0.9408557935849109
66610,45820.0,9.0,&rd=9&zc=66610,830,9,0.9408565691140574
79762,36220.0,4.0,&rd=4&zc=79762,2022,21,0.9408997408537642
79407,31180.0,11.0,&rd=11&zc=79407,2200,22,0.9409247786889391
32824,36740.0,6.0,&rd=6&zc=32824&clrId=27123,1141,12,0.9409449726210973
14830,18500.0,11.0,&rd=11&zc=14830,451,5,0.9410197453039709
3224,18180.0,7.0,&rd=7&zc=03224,57,1,0.9410310118933314
14033,15380.0,4.0,&rd=4&zc=14033,101,2,0.9411089298036186
39834,12460.0,15.0,&rd=15&zc=39834,157,2,0.9411695324664071
14226,15380.0,3.0,&rd=3&zc=14226,556,6,0.9412271348490273
25244,16620.0,8.0,&rd=8&zc=25244,436,5,0.9412775447798037
30188,12060.0,6.0,&rd=6&zc=30188,870,9,0.9413741726917879
78756,12420.0,1.0,&rd=1&zc=78756,735,8,0.9414222421103395
76033,19100.0,12.0,&rd=12&zc=76033,510,6,0.9414447787953386
12512,39100.0,7.0,&rd=7&zc=12512,3425,35,0.9414774232863075
68405,30700.0,8.0,&rd=8&zc=68405,176,2,0.941481009259377
77064,26420.0,3.0,&rd=3&zc=77064,2339,24,0.941559954463284
92868,31080.0,2.0,&rd=2&zc=92868,591,6,0.9417987660633413
54763,32860.0,11.0,&rd=11&zc=54763,63,1,0.9418100109039872
8757,35620.0,5.0,&rd=5&zc=08757,1968,20,0.94181987708834
66078,36840.0,8.0,&rd=8&zc=66078,212,3,0.9419978577008501
79706,33260.0,18.0,&rd=18&zc=79706,4339,44,0.9423446235800936
17025,25420.0,6.0,&rd=6&zc=17025,2673,27,0.9424058755941936
28768,14820.0,10.0,&rd=10&zc=28768,194,2,0.9424561531198795
31409,42340.0,2.0,&rd=2&zc=31409,480,5,0.9424830978377653
8648,45940.0,4.0,&rd=4&zc=08648,3177,32,0.9425328827524054
48362,19820.0,4.0,&rd=4&zc=48362,71,1,0.9425926524138907
27019,49180.0,8.0,&rd=8&zc=27019,861,9,0.9427654550703062
